winner,winner score,loser score,strategy,opponent,against,hand,length,target
AI-random,496,467,"[0, 3, 0, 0, 0, 1, 1, 0]","[1, 2, 0, 0, 0, 1, 0, 0]",5,3 3 3 4 4 4 6 6 J J Q Q K K K K,18,best
AI-random,496,467,"[0, 2, 0, 0, 0, 0, 1, 0]","[1, 3, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 J J Q Q,16,best
AI-random,496,467,"[0, 1, 0, 0, 0, 0, 1, 0]","[1, 4, 0, 0, 0, 1, 0, 0]",1,3 3 3 4 4 4 Q Q,14,pass
AI-random,496,467,"[0, 1, 0, 0, 0, 0, 1, 0]","[1, 4, 0, 0, 0, 2, 0, 0]",5,3 3 3 4 4 4 Q Q,10,pass
AI-random,496,467,"[0, 1, 0, 0, 0, 0, 1, 0]","[1, 4, 0, 0, 0, 3, 0, 0]",5,3 3 3 4 4 4 Q Q,6,pass
tree-v7,498,448,"[2, 1, 0, 2, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 5 6 7 8 8 9 10 J J Q Q Q Q Q K K K K K A A 2,26,best
tree-v7,498,448,"[0, 0, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",3,8 9 10 J Q Q Q Q Q K K K K K,21,bomb
tree-v7,498,448,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",5,K K K K K,17,bomb
AI-random,491,456,"[1, 2, 0, 0, 1, 0, 2, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 4 7 7 7 8 8 8 9 9 10 10 10 J J J Q K K A A 2 2,26,best
AI-random,491,456,"[0, 2, 0, 0, 1, 0, 2, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 4 7 7 7 8 8 8 9 9 10 10 10 J J J K K A A 2 2,25,pass
AI-random,491,456,"[0, 2, 0, 0, 1, 0, 2, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",1,4 4 7 7 7 8 8 8 9 9 10 10 10 J J J K K A A 2 2,23,best
AI-random,491,456,"[0, 1, 0, 0, 1, 0, 2, 0]","[2, 2, 0, 0, 0, 0, 0, 0]",1,4 4 7 7 7 8 8 8 10 10 10 J J J K K A A 2 2,21,pass
AI-random,491,456,"[0, 1, 0, 0, 1, 0, 2, 0]","[3, 2, 0, 0, 0, 0, 0, 0]",0,4 4 7 7 7 8 8 8 10 10 10 J J J K K A A 2 2,20,pass
AI-random,491,456,"[0, 1, 0, 0, 1, 0, 2, 0]","[3, 3, 0, 0, 0, 0, 0, 0]",1,4 4 7 7 7 8 8 8 10 10 10 J J J K K A A 2 2,18,pass
AI-random,491,456,"[0, 1, 0, 0, 1, 0, 2, 0]","[3, 3, 0, 0, 0, 0, 1, 0]",6,4 4 7 7 7 8 8 8 10 10 10 J J J K K A A 2 2,12,best
AI-random,491,456,"[0, 0, 0, 0, 1, 0, 1, 0]","[3, 4, 0, 0, 0, 0, 1, 0]",1,10 10 10 J J J K K A A 2 2,10,pass
AI-random,491,456,"[0, 0, 0, 0, 1, 0, 1, 0]","[3, 5, 0, 0, 0, 0, 1, 0]",1,10 10 10 J J J K K A A 2 2,8,combat
AI-random,491,456,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 5, 0, 0, 0, 1, 1, 0]",5,10 10 10 J J J,4,combat
tree-v7,491,438,"[4, 4, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",4,3 4 4 5 6 7 7 7 7 8 8 8 8 9 9 9 9 10 10 J Q Q Q A A 2 2,21,pass
tree-v7,491,438,"[4, 4, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",3,3 4 4 5 6 7 7 7 7 8 8 8 8 9 9 9 9 10 10 J Q Q Q A A 2 2,16,bomb
tree-v7,491,438,"[3, 4, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0]",0,4 4 5 6 8 8 8 8 9 9 9 9 10 10 J A A 2 2,15,combat
tree-v7,491,438,"[0, 2, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",1,8 8 8 8 9 9 9 9 10 10 2 2,13,best
tree-v7,491,438,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 2, 0, 1, 1, 0, 0, 0]",1,8 8 8 8 9 9 9 9 2 2,11,best
tree-v7,460,469,"[3, 3, 0, 2, 0, 2, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 3 4 5 5 5 5 6 6 6 6 7 7 8 8 9 10 10 10 J J Q Q K A A 2,25,best
tree-v7,460,469,"[3, 2, 0, 2, 0, 2, 0, 0]","[0, 2, 0, 0, 0, 0, 0, 0]",1,3 3 4 5 5 5 5 6 6 6 6 8 8 9 10 10 10 J J Q Q K A A 2,23,best
tree-v7,460,469,"[2, 1, 0, 2, 0, 2, 0, 0]","[1, 2, 0, 0, 0, 0, 0, 0]",0,3 3 5 5 5 5 6 6 6 6 8 8 9 10 J J Q Q K A A 2,22,best
tree-v7,460,469,"[0, 0, 0, 2, 0, 2, 0, 0]","[1, 3, 0, 0, 0, 0, 0, 0]",1,5 5 5 5 6 6 6 6 8 9 10 J J Q Q K A 2,20,bomb
tree-v7,460,469,"[0, 0, 0, 2, 0, 1, 0, 0]","[1, 3, 0, 0, 0, 1, 0, 0]",5,6 6 6 6 8 9 10 J J Q Q K A 2,16,bomb
tree-v7,460,469,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 0]",3,J Q K A 2,11,best
tree-v7,488,497,"[0, 6, 0, 2, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 3 4 4 5 6 7 8 8 8 9 J J J Q K K K A A A A A 2 2 2,26,combat
tree-v7,488,497,"[0, 2, 3, 1, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,4 4 5 6 7 8 8 8 9 J J J K K K A A A A A 2 2 2,24,best
tree-v7,488,497,"[0, 0, 3, 1, 0, 1, 0, 0]","[1, 2, 0, 0, 0, 0, 0, 0]",1,5 6 7 8 9 J J J K K K A A A A A 2 2 2,22,bomb
tree-v7,488,497,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 1, 0, 0]",5,5 6 7 8 9,18,pass
tree-v7,488,497,"[0, 0, 0, 1, 0, 0, 0, 0]","[1, 2, 0, 1, 0, 1, 0, 0]",3,5 6 7 8 9,13,best
AI-random,494,507,"[3, 1, 0, 0, 0, 2, 2, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,4 5 7 7 7 8 8 8 9 9 9 9 9 10 10 J Q Q Q K K K 2 2 2 2,26,pass
AI-random,494,507,"[3, 1, 0, 0, 0, 2, 2, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,4 5 7 7 7 8 8 8 9 9 9 9 9 10 10 J Q Q Q K K K 2 2 2 2,25,bomb
AI-random,494,507,"[0, 0, 0, 0, 0, 1, 2, 0]","[2, 1, 0, 0, 0, 0, 0, 0]",1,7 7 7 8 8 8 Q Q Q K K K 2 2 2 2,23,pass
AI-random,494,507,"[0, 0, 0, 0, 0, 1, 2, 0]","[2, 2, 0, 0, 0, 0, 0, 0]",1,7 7 7 8 8 8 Q Q Q K K K 2 2 2 2,21,bomb
AI-random,494,507,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 2, 0, 0, 0, 1, 0, 0]",5,Q Q Q K K K,17,pass
AI-random,494,507,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 2, 0, 1, 0, 1, 0, 0]",3,Q Q Q K K K,12,pass
AI-random,494,507,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 2, 0, 1, 0, 2, 0, 0]",5,Q Q Q K K K,8,pass
AI-random,494,507,"[0, 0, 0, 0, 0, 0, 1, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",1,Q Q Q K K K,6,pass
AI-random,494,507,"[1, 0, 1, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 3, 0, 0]",5,Q K K K,2,pass
AI-random,505,490,"[2, 2, 2, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 4 4 5 5 6 6 6 7 8 8 9 9 9 9 Q Q K K K A A A A A 2,22,bomb
AI-random,505,490,"[2, 2, 2, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5,3 3 4 4 5 5 6 6 6 7 8 8 Q Q K K K A A A A A 2,17,best
AI-random,505,490,"[1, 2, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",0,3 3 4 4 5 5 8 8 Q Q 2,16,best
AI-random,505,490,"[0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1]",1,3 3 4 4 5 5 Q Q,14,pass
AI-random,505,490,"[0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 1]",5,3 3 4 4 5 5 Q Q,10,pass
AI-random,505,490,"[0, 1, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 3, 0, 1]",5,3 3 4 4 5 5 Q Q,6,pass
AI-random,464,453,"[1, 4, 4, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,4 4 4 5 5 5 6 6 6 7 7 8 8 8 9 9 J J Q K K K A A 2 2 2,25,best
AI-random,464,453,"[1, 3, 4, 0, 0, 0, 1, 0]","[0, 2, 0, 0, 0, 0, 0, 0]",1,4 4 4 5 5 5 6 6 6 7 7 8 8 8 J J Q K K K A A 2 2 2,23,best
AI-random,464,453,"[1, 2, 4, 0, 0, 0, 1, 0]","[0, 3, 0, 0, 0, 0, 0, 0]",1,4 4 4 5 5 5 6 6 6 7 7 8 8 8 Q K K K A A 2 2 2,21,best
AI-random,464,453,"[1, 1, 4, 0, 0, 0, 1, 0]","[0, 4, 0, 0, 0, 0, 0, 0]",1,4 4 4 5 5 5 6 6 6 7 7 8 8 8 Q K K K 2 2 2,19,pass
AI-random,464,453,"[1, 1, 4, 0, 0, 0, 1, 0]","[1, 4, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 6 6 7 7 8 8 8 Q K K K 2 2 2,18,best
AI-random,464,453,"[0, 1, 4, 0, 0, 0, 1, 0]","[2, 4, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 6 6 7 7 8 8 8 K K K 2 2 2,17,pass
AI-random,464,453,"[0, 1, 4, 0, 0, 0, 1, 0]","[3, 4, 0, 0, 0, 0, 0, 0]",0,4 4 4 5 5 5 6 6 6 7 7 8 8 8 K K K 2 2 2,16,pass
AI-random,464,453,"[0, 1, 4, 0, 0, 0, 1, 0]","[3, 5, 0, 0, 0, 0, 0, 0]",1,4 4 4 5 5 5 6 6 6 7 7 8 8 8 K K K 2 2 2,14,pass
AI-random,464,453,"[0, 1, 4, 0, 0, 0, 1, 0]","[3, 5, 0, 0, 0, 1, 0, 0]",5,4 4 4 5 5 5 6 6 6 7 7 8 8 8 K K K 2 2 2,9,pass
AI-random,464,453,"[0, 1, 4, 0, 0, 0, 1, 0]","[3, 5, 0, 0, 0, 2, 0, 0]",5,4 4 4 5 5 5 6 6 6 7 7 8 8 8 K K K 2 2 2,5,pass
tree-v7,498,473,"[2, 4, 0, 0, 0, 4, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 3 3 3 4 4 5 5 7 7 7 7 7 8 8 8 8 10 J J J J Q A A 2 2,24,pass
tree-v7,498,473,"[2, 4, 0, 0, 0, 4, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0]",6,3 3 3 3 4 4 5 5 7 7 7 7 7 8 8 8 8 10 J J J J Q A A 2 2,18,pass
tree-v7,498,473,"[2, 4, 0, 0, 0, 4, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 0]",0,3 3 3 3 4 4 5 5 7 7 7 7 7 8 8 8 8 10 J J J J Q A A 2 2,17,best
tree-v7,498,473,"[0, 3, 0, 0, 0, 4, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",1,3 3 3 3 5 5 7 7 7 7 7 8 8 8 8 J J J J A A 2 2,15,best
tree-v7,498,473,"[0, 1, 0, 0, 0, 4, 0, 0]","[1, 2, 1, 0, 0, 0, 1, 0]",1,3 3 3 3 7 7 7 7 7 8 8 8 8 J J J J 2 2,13,best
tree-v7,492,457,"[3, 1, 1, 1, 1, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,3 4 4 4 5 5 6 6 7 7 7 8 9 10 J J J Q Q Q Q K A 2 2 2 2,24,pass
tree-v7,492,457,"[3, 1, 1, 1, 1, 2, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",1,3 4 4 4 5 5 6 6 7 7 7 8 9 10 J J J Q Q Q Q K A 2 2 2 2,22,best
tree-v7,492,457,"[2, 0, 1, 1, 1, 2, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",0,4 4 4 5 5 6 6 7 7 7 8 9 10 J Q Q Q Q K A 2 2 2 2,21,best
tree-v7,492,457,"[0, 0, 1, 1, 0, 2, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]",4,4 4 4 7 8 9 10 J Q Q Q Q 2 2 2 2,15,pass
tree-v7,492,457,"[0, 0, 1, 1, 0, 2, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",5,4 4 4 7 8 9 10 J Q Q Q Q 2 2 2 2,10,pass
tree-v7,492,457,"[0, 0, 1, 1, 0, 2, 0, 0]","[1, 1, 1, 0, 1, 2, 0, 0]",5,4 4 4 7 8 9 10 J Q Q Q Q 2 2 2 2,6,pass
tree-v7,492,457,"[0, 0, 0, 1, 0, 1, 0, 0]","[1, 1, 2, 0, 1, 2, 0, 0]",2,7 8 9 10 J 2 2 2 2,3,pass
tree-v7,486,445,"[2, 1, 0, 1, 1, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,6 6 6 6 7 7 7 7 8 9 9 10 J J J Q Q K K A A 2 2,26,best
tree-v7,486,445,"[1, 1, 0, 1, 1, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",0,6 6 6 6 7 7 7 7 8 9 10 J J J Q Q K K A A 2 2,25,best
tree-v7,486,445,"[0, 1, 0, 1, 1, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",0,6 6 6 6 7 7 7 7 8 9 10 J J J Q K K A A 2 2,24,pass
tree-v7,486,445,"[0, 1, 0, 1, 1, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 1]",7,6 6 6 6 7 7 7 7 8 9 10 J J J Q K K A A 2 2,19,bomb
tree-v7,486,445,"[0, 1, 0, 1, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 1]",5,7 7 7 7 8 9 10 J J J Q K K A A 2 2,15,pass
tree-v7,486,445,"[0, 1, 0, 1, 1, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 1, 1]",6,7 7 7 7 8 9 10 J J J Q K K A A 2 2,9,pass
tree-v7,486,445,"[0, 1, 0, 1, 1, 1, 0, 0]","[3, 0, 0, 1, 0, 1, 1, 1]",3,7 7 7 7 8 9 10 J J J Q K K A A 2 2,4,pass
tree-v7,440,504,"[5, 2, 3, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 4 4 4 5 6 6 6 7 7 7 7 8 8 8 8 8 9 9 9 10 Q K A A 2,23,best
tree-v7,440,504,"[5, 2, 2, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0]",2,3 3 5 6 6 6 7 7 7 7 9 9 9 10 Q K A A 2,20,pass
tree-v7,440,504,"[5, 2, 2, 0, 0, 1, 0, 0]","[0, 0, 1, 1, 0, 1, 0, 0]",3,3 3 5 6 6 6 7 7 7 7 9 9 9 10 Q K A A 2,15,bomb
tree-v7,440,504,"[4, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]",0,10 Q K A A 2,14,best
AI-random,497,485,"[3, 4, 0, 1, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",2,5 6 6 7 8 8 8 8 9 9 10 10 10 10 J J Q Q Q K K K A 2,24,combat
AI-random,497,485,"[3, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",0,6 6 7 8 8 8 8 9 9 10 10 10 10 J J A 2,23,best
AI-random,497,485,"[0, 2, 0, 0, 0, 2, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",1,8 8 8 8 9 9 10 10 10 10 J J,21,best
AI-random,497,485,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0]",1,8 8 8 8 9 9 10 10 10 10,19,pass
AI-random,497,485,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 2, 1, 0, 0, 0, 1, 0]",6,8 8 8 8 9 9 10 10 10 10,13,pass
AI-random,497,485,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 2, 2, 0, 0, 0, 1, 0]",2,8 8 8 8 9 9 10 10 10 10,10,combat
AI-random,497,485,"[1, 1, 0, 0, 0, 1, 0, 0]","[1, 2, 2, 0, 0, 1, 1, 0]",5,8 9 9 10 10 10 10,6,combat
AI-random,497,485,"[1, 1, 0, 0, 0, 0, 0, 0]","[1, 2, 2, 0, 0, 2, 1, 0]",5,8 9 9,1,combat
tree-v7,453,488,"[3, 2, 0, 0, 1, 1, 0, 2]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 3 4 4 5 5 5 5 6 6 7 8 8 9 9 10 10 10 Q Q Q K A A A 2 2,25,best
tree-v7,453,488,"[3, 1, 0, 0, 1, 1, 0, 2]","[0, 2, 0, 0, 0, 0, 0, 0]",1,3 3 4 4 5 5 5 5 7 8 8 9 9 10 10 10 Q Q Q K A A A 2 2,23,best
tree-v7,453,488,"[0, 2, 0, 0, 0, 1, 0, 0]","[0, 3, 0, 0, 0, 0, 0, 0]",1,5 5 5 5 8 8 9 9,21,bomb
tree-v7,453,488,"[0, 2, 0, 0, 0, 0, 0, 0]","[0, 3, 0, 0, 0, 1, 0, 0]",5,8 8 9 9,17,pass
tree-v7,453,488,"[0, 2, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 1, 0, 0]",1,8 8 9 9,15,best
tree-v7,453,488,"[0, 1, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 0, 0, 2, 0, 0]",5,9 9,11,pass
tree-v7,453,488,"[0, 1, 0, 0, 0, 0, 0, 0]","[1, 4, 0, 0, 0, 2, 0, 0]",0,9 9,10,combat
tree-v7,453,488,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 0, 0, 0, 2, 0, 0]",0,9,9,pass
tree-v7,453,488,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 4, 0, 1, 0, 2, 0, 0]",3,9,4,pass
tree-v7,453,488,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 4, 0, 1, 0, 2, 0, 0]",0,9,3,pass
AI-random,478,458,"[4, 3, 1, 0, 0, 2, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",7,3 3 3 3 4 5 6 6 7 7 7 7 8 8 8 9 9 9 10 10 Q Q Q K A 2 2,22,bomb
AI-random,478,458,"[4, 3, 1, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",5,4 5 6 6 7 7 7 7 8 8 8 9 9 9 10 10 Q Q Q K A 2 2,18,best
AI-random,478,458,"[4, 3, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 2, 0, 1]",5,4 5 6 6 8 8 8 9 9 9 10 10 Q Q Q K A 2 2,13,pass
AI-random,478,458,"[4, 3, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 2, 1, 1]",6,4 5 6 6 8 8 8 9 9 9 10 10 Q Q Q K A 2 2,7,pass
AI-random,478,458,"[3, 3, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 2, 1, 1]",0,5 6 6 10 10 K A 2 2,6,pass
AI-random,478,458,"[3, 2, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 1, 1]",0,6 6 10 10 K A 2,5,pass
AI-random,478,458,"[2, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 1, 1]",0,6 6 10 10 A 2,4,pass
AI-random,478,458,"[2, 2, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 2, 1, 1]",1,6 6 10 10 A 2,2,pass
AI-random,478,458,"[1, 1, 0, 0, 0, 0, 0, 0]","[4, 1, 0, 0, 0, 2, 1, 1]",0,6 6 2,1,pass
tree-v7,518,453,"[1, 2, 0, 0, 1, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,5 5 7 8 8 8 8 9 9 10 10 J J Q Q Q Q K K 2 2 2 2,26,bomb
tree-v7,518,453,"[0, 1, 0, 0, 1, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,9 9 10 10 J J Q Q Q Q K K 2 2 2 2,24,bomb
tree-v7,518,453,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",5,2 2 2 2,20,bomb
AI-random,487,495,"[3, 0, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3,3 3 4 4 4 5 5 5 6 7 10 K K K A A A A 2 2 2 2,22,bomb
AI-random,487,495,"[3, 0, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0]",5,3 3 4 4 4 5 5 5 6 7 10 K K K 2 2 2 2,17,bomb
AI-random,487,495,"[1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",0,4 4 4 5 5 5 10,16,pass
AI-random,487,495,"[1, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 2, 0, 1, 0, 0]",3,4 4 4 5 5 5 10,11,pass
AI-random,487,495,"[1, 0, 0, 0, 0, 0, 1, 0]","[2, 0, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5 5 10,10,best
AI-random,487,495,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5 5,9,pass
AI-random,487,495,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 1, 0, 2, 0, 1, 0, 0]",1,4 4 4 5 5 5,7,pass
AI-random,487,495,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 2, 0, 2, 0, 1, 0, 0]",1,4 4 4 5 5 5,5,pass
AI-random,487,495,"[0, 0, 0, 0, 0, 0, 1, 0]","[4, 2, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5 5,4,pass
AI-random,487,495,"[0, 1, 1, 0, 0, 0, 0, 0]","[5, 2, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5,3,pass
AI-random,487,495,"[0, 1, 1, 0, 0, 0, 0, 0]","[6, 2, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5,2,pass
AI-random,487,495,"[0, 1, 1, 0, 0, 0, 0, 0]","[7, 2, 0, 2, 0, 1, 0, 0]",0,4 4 4 5 5,1,pass
tree-v7,492,485,"[2, 3, 0, 0, 0, 2, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",5,3 3 4 4 5 5 5 6 7 7 8 8 9 9 9 9 Q Q Q Q K A A A 2 2 2,23,best
tree-v7,492,485,"[2, 3, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 2, 0, 0]",5,3 3 4 4 5 5 5 6 7 7 8 8 Q Q Q Q K A A A 2 2 2,19,pass
tree-v7,492,485,"[2, 3, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 2, 0, 0]",0,3 3 4 4 5 5 5 6 7 7 8 8 Q Q Q Q K A A A 2 2 2,18,best
tree-v7,492,485,"[1, 3, 0, 0, 0, 1, 1, 1]","[2, 0, 0, 0, 0, 2, 0, 0]",0,3 3 4 4 5 5 5 7 7 8 8 Q Q Q Q K A A A 2 2 2,17,pass
tree-v7,492,485,"[1, 3, 0, 0, 0, 1, 1, 1]","[3, 0, 0, 0, 0, 2, 0, 0]",0,3 3 4 4 5 5 5 7 7 8 8 Q Q Q Q K A A A 2 2 2,16,best
tree-v7,492,485,"[0, 2, 0, 0, 0, 1, 1, 1]","[3, 1, 0, 0, 0, 2, 0, 0]",1,3 3 5 5 5 7 7 8 8 Q Q Q Q A A A 2 2 2,14,best
tree-v7,492,485,"[0, 0, 0, 0, 0, 1, 1, 1]","[3, 2, 0, 0, 0, 2, 0, 0]",1,3 3 5 5 5 Q Q Q Q A A A 2 2 2,12,pass
tree-v7,492,485,"[0, 0, 0, 0, 0, 1, 1, 1]","[3, 2, 0, 1, 0, 2, 0, 0]",3,3 3 5 5 5 Q Q Q Q A A A 2 2 2,7,pass
tree-v7,441,481,"[2, 3, 3, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",1,3 4 4 4 5 5 6 6 6 6 6 7 7 7 8 9 10 10 10 J J J Q K K K 2,25,pass
tree-v7,441,481,"[2, 3, 3, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",2,3 4 4 4 5 5 6 6 6 6 6 7 7 7 8 9 10 10 10 J J J Q K K K 2,22,best
tree-v7,441,481,"[2, 3, 2, 1, 0, 1, 0, 0]","[0, 1, 2, 0, 0, 0, 0, 0]",2,3 4 4 4 5 5 6 6 6 6 6 8 9 10 10 10 J J J Q K K K 2,19,best
tree-v7,441,481,"[1, 3, 0, 1, 0, 1, 0, 0]","[1, 1, 2, 0, 0, 0, 0, 0]",0,5 5 6 6 6 6 6 8 9 10 10 10 J J J Q 2,18,best
AI-random,490,472,"[2, 1, 0, 1, 1, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",0,3 4 4 5 6 6 6 6 6 7 8 8 8 8 9 9 10 J J Q Q K K,26,best
AI-random,490,472,"[0, 0, 0, 1, 1, 2, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",1,3 4 5 6 6 6 6 6 7 8 8 8 8 J J Q Q K K,24,bomb
AI-random,490,472,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 0]",5,3 4 5 6 7 8 8 8 8 J J Q Q K K,20,pass
AI-random,490,472,"[0, 0, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]",2,3 4 5 6 7 8 8 8 8 J J Q Q K K,17,pass
AI-random,490,472,"[0, 0, 0, 1, 1, 1, 0, 0]","[2, 1, 1, 0, 0, 1, 0, 0]",0,3 4 5 6 7 8 8 8 8 J J Q Q K K,16,bomb
AI-random,490,472,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 2, 0, 0]",5,3 4 5 6 7,12,pass
AI-random,490,472,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 2, 1, 0]",6,3 4 5 6 7,6,pass
AI-random,490,472,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 2, 1, 0, 0, 2, 1, 0]",1,3 4 5 6 7,4,pass
AI-random,490,472,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 1, 0, 0, 2, 1, 0]",1,3 4 5 6 7,2,pass
