winner,winner score,loser score,target,strategy,opponent,hand,used
tree-v6,510,445,3,"[0, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 1]",9 10 J Q K 2 2 2 2, J Q 6 6 Q Q J Q K A 2 4 4 4 3 3 A A A A 3 4 5 6 7 5 6 7 8 9 
tree-v6,472,455,2,"[4, 3, 3, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 5 5 6 6 7 8 10 10 J Q Q Q K K K K A 2 2 2, 
tree-v6,472,455,2,"[4, 3, 1, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",4 4 5 5 5 5 6 6 7 8 10 10 J K K K K A 2 2 2, 3 3 3 J J J Q Q Q 
tree-v6,472,455,0,"[4, 3, 0, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",4 4 5 5 5 5 6 6 7 8 10 10 J K K K K A, 3 3 3 J J J Q Q Q 2 2 2 
tree-v6,472,455,1,"[0, 2, 0, 0, 0, 2, 0, 0]","[5, 1, 1, 1, 0, 0, 0, 0]",4 4 5 5 5 5 6 6 K K K K, 3 3 3 J J J Q Q Q 2 2 2 7 10 J K A 2 4 5 6 7 8 5 8 A 7 7 10 10 
tree-v6,472,455,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[5, 1, 1, 1, 0, 0, 0, 0]",5 5 5 5 6 6 K K K K, 3 3 3 J J J Q Q Q 2 2 2 7 10 J K A 2 4 5 6 7 8 5 8 A 7 7 10 10 4 4 
tree-v6,472,455,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[5, 1, 1, 1, 0, 0, 0, 0]",5 5 5 5 K K K K, 3 3 3 J J J Q Q Q 2 2 2 7 10 J K A 2 4 5 6 7 8 5 8 A 7 7 10 10 4 4 6 6 
tree-v6,496,457,2,"[4, 2, 2, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 6 7 7 7 8 8 9 10 10 J J Q Q Q Q K K K A 2 2 2, 
tree-v6,496,457,2,"[4, 2, 1, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 6 7 7 7 8 8 9 10 10 J J Q Q Q Q A 2 2 2, K K K 
tree-v6,496,457,0,"[4, 2, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 6 7 7 7 8 8 9 10 10 J J Q Q Q Q A, K K K 2 2 2 
tree-v6,496,457,0,"[2, 2, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 7 7 7 8 9 10 10 J J Q Q Q Q A, K K K 2 2 2 4 5 8 
tree-v6,496,457,0,"[1, 2, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 7 7 7 8 9 10 J J Q Q Q Q A, K K K 2 2 2 4 5 8 10 
tree-v6,496,457,1,"[0, 2, 0, 1, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",5 5 5 5 6 7 7 7 8 9 10 J J Q Q Q Q, K K K 2 2 2 4 5 8 10 A 
tree-v6,496,457,1,"[0, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",6 7 8 9 10 J J Q Q Q Q, K K K 2 2 2 4 5 8 10 A 7 7 K K 5 5 5 5 
AI-origin,484,468,3,"[2, 3, 2, 1, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 5 5 7 9 9 9 9 10 10 10 10 J Q Q Q K K A A A 2, 
AI-origin,484,468,2,"[2, 3, 2, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 5 5 7 9 9 9 9 10 10 10 10 Q Q K A A, J Q K A 2 
AI-origin,484,468,2,"[2, 1, 1, 0, 0, 2, 0, 0]","[0, 2, 1, 0, 0, 0, 0, 0]",4 4 4 5 5 7 9 9 9 9 10 10 10 10 K, J Q K A 2 3 3 3 6 6 6 5 5 Q Q K K A A 
AI-origin,484,468,0,"[2, 1, 0, 0, 0, 1, 0, 0]","[0, 5, 4, 0, 0, 0, 0, 0]",5 5 7 10 10 10 10 K, J Q K A 2 3 3 3 6 6 6 5 5 Q Q K K A A 4 4 4 7 7 7 10 10 Q Q A A 3 3 3 2 2 2 9 9 9 9 
AI-origin,484,468,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[1, 5, 4, 0, 0, 0, 0, 0]",5 5 10 10 10 10, J Q K A 2 3 3 3 6 6 6 5 5 Q Q K K A A 4 4 4 7 7 7 10 10 Q Q A A 3 3 3 2 2 2 9 9 9 9 7 9 K 
AI-origin,484,468,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 5, 4, 0, 0, 0, 0, 0]",10 10 10 10, J Q K A 2 3 3 3 6 6 6 5 5 Q Q K K A A 4 4 4 7 7 7 10 10 Q Q A A 3 3 3 2 2 2 9 9 9 9 7 9 K 5 5 
AI-origin,483,454,3,"[3, 3, 0, 1, 0, 2, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",4 4 4 4 5 6 8 8 9 9 9 10 10 J J J J J Q K 2 2, J Q K A 2 8 8 8 3 3 A A A 3 3 
AI-origin,483,454,0,"[3, 3, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1]",4 4 4 4 5 6 8 8 9 9 10 J J J J 2 2, J Q K A 2 8 8 8 3 3 A A A 3 3 9 10 J Q K 
AI-origin,483,454,0,"[1, 3, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",4 4 4 4 6 8 8 9 9 J J J J 2 2, J Q K A 2 8 8 8 3 3 A A A 3 3 9 10 J Q K 5 9 10 
AI-origin,483,454,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[3, 2, 0, 1, 0, 0, 0, 1]",4 4 4 4 9 9 J J J J, J Q K A 2 8 8 8 3 3 A A A 3 3 9 10 J Q K 5 9 10 6 7 4 5 5 8 8 10 10 2 2 
tree-v6,486,486,2,"[2, 2, 2, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 5 6 7 8 9 9 9 10 10 J J Q Q Q Q Q Q K K K A A 2, 
tree-v6,486,486,3,"[0, 1, 0, 1, 1, 0, 0, 1]","[2, 0, 4, 0, 0, 1, 0, 0]",3 3 4 5 6 7 8 10 10 J J Q Q K K K A A, 9 9 9 J J J Q Q Q Q A A A A 7 7 7 8 8 8 2 2 2 3 5 9 2 
tree-v6,486,486,1,"[0, 1, 0, 0, 1, 0, 0, 1]","[2, 0, 4, 0, 0, 1, 0, 0]",3 3 10 10 J J Q Q K K K A A, 9 9 9 J J J Q Q Q Q A A A A 7 7 7 8 8 8 2 2 2 3 5 9 2 4 5 6 7 8 
tree-v6,486,486,4,"[0, 0, 0, 0, 1, 0, 0, 1]","[2, 0, 4, 0, 0, 1, 0, 0]",3 3 10 10 J J Q Q K K K, 9 9 9 J J J Q Q Q Q A A A A 7 7 7 8 8 8 2 2 2 3 5 9 2 4 5 6 7 8 A A 
tree-v6,486,486,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 4, 0, 0, 2, 0, 0]",3 3 K K, 9 9 9 J J J Q Q Q Q A A A A 7 7 7 8 8 8 2 2 2 3 5 9 2 4 5 6 7 8 A A 10 10 J J Q Q 6 6 6 6 4 K 
AI-origin,467,460,3,"[3, 0, 0, 3, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",3 4 5 5 6 6 7 7 8 9 9 10 J Q Q K K A A A A 2, 3 4 5 6 7 5 6 7 8 9 
AI-origin,467,460,3,"[3, 0, 0, 2, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",5 6 7 8 9 9 10 J Q Q K K A A A A 2, 3 4 5 6 7 5 6 7 8 9 3 4 5 6 7 
AI-origin,467,460,3,"[3, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 1, 0, 0]",9 10 J Q Q K K 2, 3 4 5 6 7 5 6 7 8 9 3 4 5 6 7 5 6 7 8 9 10 10 10 10 A A A A 
AI-origin,467,460,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 1, 0, 2, 0, 1]",K, 3 4 5 6 7 5 6 7 8 9 3 4 5 6 7 5 6 7 8 9 10 10 10 10 A A A A 9 10 J Q K J J J J 8 8 8 3 3 5 Q K 2 
tree-v6,470,447,3,"[2, 3, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 5 5 6 7 7 9 10 10 10 J J J Q Q Q K K K K K A 2, 
tree-v6,470,447,7,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]",3 3 5 5 7 9 10 10 10 J J Q Q K K K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 
tree-v6,470,447,0,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0]",5 5 7 9 J J Q Q K K K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 
tree-v6,470,447,0,"[2, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",5 5 9 J J Q K K K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 7 J Q 
tree-v6,470,447,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",5 5 J J Q K K K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 7 J Q 9 
tree-v6,470,447,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",5 5 J J K K K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 7 J Q 9 Q 
tree-v6,470,447,0,"[1, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 1, 1, 0, 0, 0]",J K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 7 J Q 9 Q 5 5 Q Q K K 2 2 7 7 8 8 9 9 5 5 5 6 6 6 A A A 3 J 
tree-v6,470,447,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 1, 1, 0, 0, 0]",K K, 3 4 5 6 7 9 10 J Q K J Q K A 2 10 10 10 3 3 7 J Q 9 Q 5 5 Q Q K K 2 2 7 7 8 8 9 9 5 5 5 6 6 6 A A A 3 J J 
AI-origin,475,441,2,"[6, 2, 2, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",3 4 6 7 7 7 7 8 9 9 9 10 J J J Q Q Q Q K A A 2 2, 3 3 3 5 5 5 
AI-origin,475,441,2,"[6, 2, 1, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",3 4 6 7 7 7 7 8 10 J J J Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 
AI-origin,475,441,0,"[6, 2, 0, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",3 4 6 7 7 7 7 8 10 Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 
AI-origin,475,441,0,"[4, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",4 6 7 7 7 7 10 Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 
AI-origin,475,441,0,"[3, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",6 7 7 7 7 10 Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 
AI-origin,475,441,0,"[2, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",7 7 7 7 10 Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 6 
AI-origin,475,441,0,"[1, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",7 7 7 7 Q Q Q Q K A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 6 10 
AI-origin,475,441,1,"[0, 2, 0, 0, 0, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0]",7 7 7 7 Q Q Q Q A A 2 2, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 6 10 K 
AI-origin,475,441,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0]",7 7 7 7 Q Q Q Q, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 6 10 K A A 2 2 4 4 2 2 
AI-origin,475,441,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 2, 1, 0, 0, 0, 0, 0]",Q Q Q Q, 3 3 3 5 5 5 9 9 9 J J J 3 6 8 4 6 10 K A A 2 2 4 4 2 2 7 7 7 7 
tree-v6,471,435,7,"[2, 3, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 0]",3 3 4 4 7 8 8 8 8 10 J J K K 2 2 2, 3 4 5 6 7 6 7 8 9 10 8 9 10 J Q 9 10 J Q K 
tree-v6,471,435,0,"[2, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 2, 0, 0, 0, 0]",4 4 7 8 8 8 8 10 J J K K, 3 4 5 6 7 6 7 8 9 10 8 9 10 J Q 9 10 J Q K 2 2 2 3 3 
tree-v6,471,435,0,"[1, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 0]",4 4 8 8 8 8 J J K, 3 4 5 6 7 6 7 8 9 10 8 9 10 J Q 9 10 J Q K 2 2 2 3 3 7 9 10 J K 
tree-v6,471,435,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 0]",4 4 8 8 8 8 J J, 3 4 5 6 7 6 7 8 9 10 8 9 10 J Q 9 10 J Q K 2 2 2 3 3 7 9 10 J K K 
tree-v6,471,435,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 2, 0, 0, 0, 0]",J J, 3 4 5 6 7 6 7 8 9 10 8 9 10 J Q 9 10 J Q K 2 2 2 3 3 7 9 10 J K K 4 4 A A 8 8 8 8 
AI-origin,445,457,3,"[0, 2, 2, 1, 1, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J J Q K A 2, 10 10 10 6 Q 9 9 9 9 J 2 
AI-origin,445,457,4,"[0, 2, 2, 0, 1, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",3 3 4 4 4 4 5 5 5 6 6 6 8 8 9 9 10 10 J J, 10 10 10 6 Q 9 9 9 9 J 2 J Q K A 2 
AI-origin,445,457,2,"[0, 2, 2, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",3 3 4 4 4 4 5 5 5 6 6 6 8 8, 10 10 10 6 Q 9 9 9 9 J 2 J Q K A 2 9 9 10 10 J J 
AI-origin,445,457,7,"[0, 1, 0, 0, 0, 1, 0, 1]","[2, 0, 1, 0, 0, 1, 0, 0]",3 3 4 4 4 4 6 6 6 8 8, 10 10 10 6 Q 9 9 9 9 J 2 J Q K A 2 9 9 10 10 J J 5 5 5 
AI-origin,445,457,1,"[0, 1, 0, 0, 0, 1, 0, 0]","[2, 0, 1, 0, 0, 1, 0, 0]",4 4 4 4 8 8, 10 10 10 6 Q 9 9 9 9 J 2 J Q K A 2 9 9 10 10 J J 5 5 5 6 6 6 3 3 
AI-origin,488,444,4,"[2, 1, 1, 0, 1, 3, 0, 0]","[1, 0, 3, 0, 0, 0, 0, 0]",3 3 4 4 5 5 6 6 6 6 7 9 9 9 9 9 10 10 10 J Q Q Q Q K K, J J J K K K 2 2 2 A 2 
AI-origin,488,444,2,"[2, 1, 1, 0, 0, 2, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",7 9 9 9 9 9 10 10 10 J Q Q Q Q K K, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 
AI-origin,488,444,0,"[2, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",7 9 9 9 9 9 J Q Q Q Q K K, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 10 10 10 
AI-origin,488,444,0,"[1, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",9 9 9 9 9 J Q Q Q Q K K, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 10 10 10 7 
AI-origin,488,444,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",9 9 9 9 9 Q Q Q Q K K, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 10 10 10 7 J 
AI-origin,488,444,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",9 9 9 9 9 Q Q Q Q, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 10 10 10 7 J K K 
AI-origin,488,444,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 3, 0, 2, 0, 0, 0]",Q Q Q Q, J J J K K K 2 2 2 A 2 3 3 4 4 5 5 7 7 8 8 9 9 3 3 4 4 5 5 6 6 6 6 10 10 10 7 J K K 9 9 9 9 9 
AI-random,460,482,1,"[0, 1, 2, 1, 1, 1, 0, 0]","[3, 2, 0, 0, 0, 1, 0, 0]",3 3 3 4 4 4 4 6 6 7 7 7 8 8 9 9 10 10 10 J Q K A, 5 K 2 Q Q A A 9 9 9 9 9 A A 2 2 
AI-random,460,482,5,"[0, 0, 2, 1, 0, 1, 0, 0]","[3, 2, 0, 0, 1, 2, 0, 0]",3 3 3 4 4 4 4 7 7 7 10 J Q K A, 5 K 2 Q Q A A 9 9 9 9 9 A A 2 2 6 6 J J J J 6 6 7 7 8 8 8 8 9 9 10 10 
AI-random,460,482,2,"[0, 0, 2, 1, 0, 0, 0, 0]","[3, 2, 0, 0, 1, 2, 0, 0]",3 3 3 7 7 7 10 J Q K A, 5 K 2 Q Q A A 9 9 9 9 9 A A 2 2 6 6 J J J J 6 6 7 7 8 8 8 8 9 9 10 10 4 4 4 4 
AI-random,460,482,3,"[0, 0, 1, 1, 0, 0, 0, 0]","[3, 2, 0, 0, 1, 2, 0, 0]",7 7 7 10 J Q K A, 5 K 2 Q Q A A 9 9 9 9 9 A A 2 2 6 6 J J J J 6 6 7 7 8 8 8 8 9 9 10 10 4 4 4 4 3 3 3 
AI-random,460,482,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[3, 2, 0, 0, 1, 2, 0, 0]",7 7 7, 5 K 2 Q Q A A 9 9 9 9 9 A A 2 2 6 6 J J J J 6 6 7 7 8 8 8 8 9 9 10 10 4 4 4 4 3 3 3 10 J Q K A 
AI-random,459,477,1,"[2, 2, 4, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 6 6 7 7 7 8 8 8 10 J J Q K K K A A 2 2 2, 
AI-random,459,477,3,"[2, 0, 4, 1, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",4 4 4 7 7 7 8 8 8 10 J J Q K A A 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 
AI-random,459,477,0,"[2, 0, 4, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",4 4 4 7 7 7 8 8 8 J A 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A 
AI-random,459,477,0,"[1, 0, 4, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",4 4 4 7 7 7 8 8 8 A 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A J 
AI-random,459,477,2,"[0, 0, 4, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",4 4 4 7 7 7 8 8 8 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A J A 
AI-random,459,477,2,"[0, 0, 3, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",7 7 7 8 8 8 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A J A 4 4 4 
AI-random,459,477,2,"[0, 0, 2, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",8 8 8 2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A J A 4 4 4 7 7 7 
AI-random,459,477,2,"[0, 0, 1, 0, 0, 0, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",2 2 2, 6 6 10 10 K K J J J J J Q K A 2 9 9 9 3 3 A 4 4 K K 3 3 3 3 10 J Q K A J A 4 4 4 7 7 7 8 8 8 
tree-v6,480,461,2,"[3, 3, 3, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 6 7 7 7 7 8 8 8 9 9 10 10 10 10 10 Q K A A 2 2 2, 
tree-v6,480,461,2,"[3, 3, 1, 0, 0, 2, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0]",5 5 6 7 7 7 7 8 8 8 9 9 10 10 10 10 10 Q K A A, 4 4 4 J J J 2 2 2 
tree-v6,480,461,0,"[3, 3, 0, 0, 0, 1, 0, 0]","[0, 0, 2, 0, 1, 0, 0, 0]",5 5 6 9 9 10 10 10 10 10 Q K A A, 4 4 4 J J J 2 2 2 8 8 8 Q Q Q 4 4 5 5 6 6 7 7 7 7 
tree-v6,480,461,0,"[1, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 2, 0, 1, 0, 0, 0]",5 5 9 9 10 10 10 10 10 K A A, 4 4 4 J J J 2 2 2 8 8 8 Q Q Q 4 4 5 5 6 6 7 7 7 7 6 7 Q 
tree-v6,480,461,1,"[0, 3, 0, 0, 0, 1, 0, 0]","[1, 0, 2, 0, 1, 0, 0, 0]",5 5 9 9 10 10 10 10 10 A A, 4 4 4 J J J 2 2 2 8 8 8 Q Q Q 4 4 5 5 6 6 7 7 7 7 6 7 Q K 
tree-v6,467,512,2,"[3, 0, 3, 0, 0, 3, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 5 7 7 7 9 9 9 10 10 10 10 10 Q A 2, 4 4 K K 
tree-v6,467,512,2,"[3, 0, 1, 0, 0, 3, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 5 9 9 9 10 10 10 10 10 Q A 2, 4 4 K K 4 4 4 5 5 5 7 7 7 
tree-v6,467,512,0,"[3, 0, 0, 0, 0, 3, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 5 10 10 10 10 10 Q A 2, 4 4 K K 4 4 4 5 5 5 7 7 7 9 9 9 
tree-v6,467,512,0,"[2, 0, 0, 0, 0, 3, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 5 10 10 10 10 10 A 2, 4 4 K K 4 4 4 5 5 5 7 7 7 9 9 9 Q 
tree-v6,467,512,0,"[1, 0, 0, 0, 0, 3, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 5 10 10 10 10 10 2, 4 4 K K 4 4 4 5 5 5 7 7 7 9 9 9 Q A 
tree-v6,467,512,5,"[0, 0, 0, 0, 0, 3, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 0]",3 3 3 3 5 5 5 5 10 10 10 10 10, 4 4 K K 4 4 4 5 5 5 7 7 7 9 9 9 Q A 2 
AI-random,472,485,7,"[5, 2, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 6 6 7 8 8 9 9 9 9 10 J Q Q Q Q K K K A 2 2, 
AI-random,472,485,1,"[1, 2, 0, 1, 0, 1, 0, 0]","[4, 0, 1, 0, 0, 1, 0, 1]",3 4 5 6 7 8 8 J Q Q Q Q 2 2, K K K 3 3 A A A 6 6 2 2 2 3 4 5 6 7 10 J A 4 4 4 4 9 9 9 9 
AI-random,472,485,5,"[1, 0, 0, 1, 0, 1, 0, 0]","[4, 1, 1, 0, 0, 1, 0, 1]",3 4 5 6 7 J Q Q Q Q, K K K 3 3 A A A 6 6 2 2 2 3 4 5 6 7 10 J A 4 4 4 4 9 9 9 9 8 8 Q Q 2 2 
AI-random,472,485,3,"[1, 0, 0, 1, 0, 0, 0, 0]","[4, 1, 1, 0, 0, 1, 0, 1]",3 4 5 6 7 J, K K K 3 3 A A A 6 6 2 2 2 3 4 5 6 7 10 J A 4 4 4 4 9 9 9 9 8 8 Q Q 2 2 Q Q Q Q 
AI-random,454,496,0,"[1, 1, 1, 3, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 4 7 7 8 8 9 9 9 10 10 J J J Q K A A A 2, 3 5 9 K 
AI-random,454,496,5,"[0, 0, 1, 2, 0, 1, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",3 3 3 4 4 4 4 7 8 9 10 J J Q K A 2, 3 5 9 K 9 J J J J J 10 10 A A 2 2 2 2 Q Q K K 3 4 5 6 7 7 8 9 10 J 
AI-random,454,496,2,"[0, 0, 1, 2, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",3 3 3 7 8 9 10 J J Q K A 2, 3 5 9 K 9 J J J J J 10 10 A A 2 2 2 2 Q Q K K 3 4 5 6 7 7 8 9 10 J 4 4 4 4 
AI-random,454,496,3,"[0, 0, 0, 2, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",7 8 9 10 J J Q K A 2, 3 5 9 K 9 J J J J J 10 10 A A 2 2 2 2 Q Q K K 3 4 5 6 7 7 8 9 10 J 4 4 4 4 3 3 3 
AI-random,454,496,3,"[0, 0, 0, 1, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 2, 0, 0]",J Q K A 2, 3 5 9 K 9 J J J J J 10 10 A A 2 2 2 2 Q Q K K 3 4 5 6 7 7 8 9 10 J 4 4 4 4 3 3 3 7 8 9 10 J 
AI-random,463,469,3,"[1, 3, 1, 2, 0, 1, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 5 5 6 7 8 8 9 9 10 10 J Q K K A A A 2 2, 4 6 Q K 5 5 J J 
AI-random,463,469,1,"[1, 2, 1, 1, 0, 1, 0, 0]","[3, 2, 0, 1, 0, 0, 0, 0]",3 4 4 4 4 5 5 8 9 10 J Q A A A 2 2, 4 6 Q K 5 5 J J 6 7 8 9 10 10 J Q K A 7 7 K K 
