winner,winner score,loser score,target,strategy,opponent,hand,used
new-tree-v6,477,458,1,"[0, 1, 0, 0, 1, 0, 0, 0]","[4, 1, 0, 0, 0, 1, 0, 3]",10 10 J J Q Q 2 2, 8 9 10 J Q K K K 3 3 2 2 2 8 8 10 10 10 3 3 Q Q Q 6 6 3 6 7 4 K 9 9 A A 5 5 5 5 4 4 4 4 4 3 
new-tree-v6,477,458,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[4, 1, 0, 0, 0, 1, 0, 3]",10 10 J J Q Q, 8 9 10 J Q K K K 3 3 2 2 2 8 8 10 10 10 3 3 Q Q Q 6 6 3 6 7 4 K 9 9 A A 5 5 5 5 4 4 4 4 4 3 2 2 
tree-v5,521,489,3,"[3, 0, 0, 1, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 6 7 9 9 9 9 10 10 10 J Q Q Q K K A A A 2 2 2 2, 
tree-v5,521,489,7,"[3, 0, 0, 0, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 9 9 9 9 10 10 10 J Q Q Q K K A A A 2 2 2 2, 3 4 5 6 7 
tree-v5,521,489,2,"[1, 1, 2, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1]",J Q Q Q K K A A A 2 2 2 2, 3 4 5 6 7 10 10 10 3 3 K K K 5 5 9 9 9 9 
forest-v3,472,484,7,"[1, 3, 0, 0, 0, 0, 0, 2]","[3, 0, 0, 0, 0, 2, 0, 2]",4 4 5 5 5 7 7 8 8 8 10 10 Q K K 2 2, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 
forest-v3,472,484,7,"[1, 3, 0, 0, 0, 0, 0, 1]","[3, 0, 0, 0, 0, 2, 0, 2]",7 7 8 8 8 10 10 Q K K 2 2, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 5 5 5 4 4 
forest-v3,472,484,0,"[1, 3, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",10 10 Q K K 2 2, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 5 5 5 4 4 8 8 8 7 7 
forest-v3,472,484,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",10 10 K K 2, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 5 5 5 4 4 8 8 8 7 7 Q A 2 
forest-v3,472,484,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",10 10 K K, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 5 5 5 4 4 8 8 8 7 7 Q A 2 2 
forest-v3,472,484,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 2, 0, 2]",K K, 8 8 8 4 4 K K K 5 5 3 3 3 3 7 7 7 7 9 9 9 9 J J J J 3 A 2 10 Q 5 5 5 4 4 8 8 8 7 7 Q A 2 2 10 10 
new-tree-v6,537,461,7,"[1, 0, 0, 0, 0, 1, 0, 2]","[3, 0, 1, 0, 0, 1, 0, 2]",3 5 5 6 6 Q Q Q K K K K A A A, 8 8 8 3 3 10 10 10 4 4 2 2 2 6 6 Q Q Q 2 2 2 7 7 7 7 3 4 5 9 9 9 9 
new-tree-v6,537,461,7,"[1, 0, 0, 0, 0, 1, 0, 1]","[3, 0, 1, 0, 0, 1, 0, 2]",3 6 6 K K K K A A A, 8 8 8 3 3 10 10 10 4 4 2 2 2 6 6 Q Q Q 2 2 2 7 7 7 7 3 4 5 9 9 9 9 Q Q Q 5 5 
new-tree-v6,537,461,0,"[1, 0, 0, 0, 0, 1, 0, 0]","[3, 0, 1, 0, 0, 1, 0, 2]",3 K K K K, 8 8 8 3 3 10 10 10 4 4 2 2 2 6 6 Q Q Q 2 2 2 7 7 7 7 3 4 5 9 9 9 9 Q Q Q 5 5 A A A 6 6 
tree-v5,494,504,3,"[1, 1, 0, 1, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 5 6 6 7 8 8 8 9 9 9 9 10 10 10 10 J J Q Q K K A A, 
tree-v5,494,504,7,"[1, 1, 0, 0, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 6 8 8 8 9 9 9 9 10 10 10 10 J J Q Q K K A A, 3 4 5 6 7 
tree-v5,494,504,0,"[1, 1, 0, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",6 9 9 9 9 10 10 10 10 J J Q Q K K A A, 3 4 5 6 7 8 8 8 3 3 
tree-v5,494,504,1,"[0, 1, 0, 0, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",10 10 10 10 J J Q Q K K A A, 3 4 5 6 7 8 8 8 3 3 6 8 9 9 9 9 
tree-v5,494,504,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",10 10 10 10 Q Q K K, 3 4 5 6 7 8 8 8 3 3 6 8 9 9 9 9 J J K K A A 
tree-v4,506,497,7,"[1, 4, 0, 0, 0, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 6 6 7 7 7 7 8 8 8 9 9 9 10 10 J J K K K K A A 2 2, 
tree-v4,506,497,0,"[1, 3, 0, 0, 1, 1, 0, 0]","[3, 0, 1, 0, 0, 0, 0, 1]",4 6 6 9 9 10 10 J J K K K K A A 2 2, 8 8 8 3 3 2 2 2 3 3 K K K 5 7 9 10 7 7 7 7 
tree-v4,506,497,0,"[1, 2, 0, 0, 1, 1, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 1]",6 6 9 9 10 10 J J K K K K A 2 2, 8 8 8 3 3 2 2 2 3 3 K K K 5 7 9 10 7 7 7 7 4 8 A 
tree-v4,506,497,1,"[0, 2, 0, 0, 1, 1, 0, 0]","[4, 0, 1, 0, 0, 0, 0, 1]",6 6 9 9 10 10 J J K K K K 2 2, 8 8 8 3 3 2 2 2 3 3 K K K 5 7 9 10 7 7 7 7 4 8 A A 
tree-v4,506,497,4,"[0, 0, 0, 0, 1, 1, 0, 0]","[4, 1, 1, 0, 0, 0, 0, 1]",9 9 10 10 J J K K K K, 8 8 8 3 3 2 2 2 3 3 K K K 5 7 9 10 7 7 7 7 4 8 A A 6 6 A A 2 2 
new-tree-v6,503,510,3,"[1, 4, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 5 6 7 7 7 7 7 8 9 9 10 10 10 10 10 J J K K K A A 2 2, 
new-tree-v6,503,510,7,"[1, 4, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 5 7 7 7 7 9 10 10 10 10 J J K K K A A 2 2, 6 7 8 9 10 
new-tree-v6,503,510,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 0, 0, 2, 0, 1]",5 5 2 2, 6 7 8 9 10 K K K 4 4 A A A 4 4 7 7 7 7 8 8 8 8 10 10 10 10 K K K K 2 2 2 7 9 J 9 9 J J Q Q A A 
new-tree-v6,503,510,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 0, 0, 2, 0, 1]",2 2, 6 7 8 9 10 K K K 4 4 A A A 4 4 7 7 7 7 8 8 8 8 10 10 10 10 K K K K 2 2 2 7 9 J 9 9 J J Q Q A A 5 5 
tree-v5,465,482,3,"[3, 3, 0, 1, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 6 6 6 6 7 8 8 8 8 9 9 10 J Q Q K K K A 2, 
tree-v5,465,482,7,"[3, 3, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 6 6 6 6 7 8 8 8 8 9 9 10 Q K K, J Q K A 2 
tree-v5,465,482,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[5, 2, 1, 0, 0, 1, 0, 1]",5 5 9 9 Q K, J Q K A 2 4 4 4 3 3 10 10 10 3 3 J J J 4 7 8 10 Q K 2 2 6 6 6 6 A A A A 9 9 K K 8 8 8 8 
tree-v5,465,482,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[5, 2, 1, 0, 0, 1, 0, 1]",5 5 9 9 K, J Q K A 2 4 4 4 3 3 10 10 10 3 3 J J J 4 7 8 10 Q K 2 2 6 6 6 6 A A A A 9 9 K K 8 8 8 8 Q 
tree-v5,465,482,1,"[0, 2, 0, 0, 0, 0, 0, 0]","[5, 2, 1, 0, 0, 1, 0, 1]",5 5 9 9, J Q K A 2 4 4 4 3 3 10 10 10 3 3 J J J 4 7 8 10 Q K 2 2 6 6 6 6 A A A A 9 9 K K 8 8 8 8 Q K 
forest-v3,492,477,3,"[2, 1, 0, 1, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 4 5 5 7 7 7 7 7 9 10 10 10 10 J J Q K A 2 2 2, 
forest-v3,492,477,7,"[2, 1, 0, 0, 0, 3, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 4 4 5 5 7 7 7 7 7 9 10 10 10 10 J 2 2, J Q K A 2 
forest-v3,492,477,0,"[2, 1, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 2]",7 7 7 7 7 9 10 10 10 10 J 2 2, J Q K A 2 3 3 3 5 5 6 6 6 3 3 10 10 J J Q Q K K K 7 7 A A A 2 2 2 4 4 4 4 
forest-v3,492,477,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 2]",7 7 7 7 7 10 10 10 10 2 2, J Q K A 2 3 3 3 5 5 6 6 6 3 3 10 10 J J Q Q K K K 7 7 A A A 2 2 2 4 4 4 4 9 10 J 
forest-v3,492,477,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 2]",7 7 7 7 7 10 10 10 10, J Q K A 2 3 3 3 5 5 6 6 6 3 3 10 10 J J Q Q K K K 7 7 A A A 2 2 2 4 4 4 4 9 10 J 2 2 
forest-v3,492,477,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 2]",10 10 10 10, J Q K A 2 3 3 3 5 5 6 6 6 3 3 10 10 J J Q Q K K K 7 7 A A A 2 2 2 4 4 4 4 9 10 J 2 2 7 7 7 7 7 
forest-v4,459,487,3,"[0, 1, 0, 1, 0, 0, 0, 2]","[6, 1, 0, 0, 0, 2, 0, 1]",3 3 4 4 4 5 5 9 9 9 10 J Q K A 2 2, 9 9 9 3 3 3 6 10 J A 4 A 2 6 8 8 10 10 8 8 8 8 J J J J 7 7 7 7 7 
forest-v4,459,487,1,"[0, 1, 0, 0, 0, 0, 0, 2]","[6, 1, 0, 0, 0, 2, 0, 1]",3 3 4 4 4 5 5 9 9 9 2 2, 9 9 9 3 3 3 6 10 J A 4 A 2 6 8 8 10 10 8 8 8 8 J J J J 7 7 7 7 7 10 J Q K A 
forest-v4,459,487,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[6, 1, 0, 0, 0, 2, 0, 1]",3 3 4 4 4 5 5 9 9 9, 9 9 9 3 3 3 6 10 J A 4 A 2 6 8 8 10 10 8 8 8 8 J J J J 7 7 7 7 7 10 J Q K A 2 2 
forest-v4,459,487,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[6, 1, 0, 0, 0, 2, 0, 1]",5 5 9 9 9, 9 9 9 3 3 3 6 10 J A 4 A 2 6 8 8 10 10 8 8 8 8 J J J J 7 7 7 7 7 10 J Q K A 2 2 4 4 4 3 3 
tree-v6,536,496,0,"[4, 3, 0, 1, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 6 7 8 8 9 9 10 J J J J J Q K K K K K A A A A 2 2, 
tree-v6,536,496,0,"[1, 2, 0, 1, 0, 3, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 6 7 8 8 9 10 J J J J J K K K K K A A A A 2 2, 3 7 9 10 Q 
tree-v6,536,496,1,"[0, 2, 0, 1, 0, 2, 0, 0]","[3, 0, 0, 0, 0, 0, 0, 0]",4 4 6 7 8 9 10 J J J J J K K K K K 2 2, 3 7 9 10 Q 8 J A A A A 
tree-v6,536,496,3,"[0, 0, 0, 1, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",6 7 8 9 10 J J J J J K K K K K, 3 7 9 10 Q 8 J A A A A 4 4 A A 2 2 
tree-v6,536,496,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",J J J J J K K K K K, 3 7 9 10 Q 8 J A A A A 4 4 A A 2 2 6 7 8 9 10 
tree-v6,536,496,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[3, 1, 0, 0, 0, 0, 0, 0]",K K K K K, 3 7 9 10 Q 8 J A A A A 4 4 A A 2 2 6 7 8 9 10 J J J J J 
forest-v3,478,533,7,"[4, 5, 0, 0, 0, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 6 7 7 7 7 8 8 9 9 9 9 10 10 J J Q K K A A A 2, 
forest-v3,478,533,0,"[4, 5, 0, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 5 6 6 7 7 7 7 8 8 9 9 9 9 10 10 J J Q K K 2, A A A 3 3 
forest-v3,478,533,0,"[2, 5, 0, 0, 0, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",5 6 6 7 7 7 7 8 8 9 9 9 9 10 10 J J K K 2, A A A 3 3 4 6 Q 
forest-v3,478,533,1,"[0, 5, 0, 0, 0, 2, 0, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",6 6 7 7 7 7 8 8 9 9 9 9 10 10 J J K K, A A A 3 3 4 6 Q 5 10 2 
forest-v3,478,533,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[2, 3, 0, 0, 0, 2, 0, 1]",8 8 9 9 9 9 J J, A A A 3 3 4 6 Q 5 10 2 6 6 9 9 10 10 Q Q K K 2 2 K K K K K A A A A 8 8 8 5 5 7 7 7 7 
forest-v3,478,533,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 4, 0, 0, 0, 2, 0, 1]",J J, A A A 3 3 4 6 Q 5 10 2 6 6 9 9 10 10 Q Q K K 2 2 K K K K K A A A A 8 8 8 5 5 7 7 7 7 8 8 J J 9 9 9 9 
tree-v6,453,492,7,"[2, 2, 0, 0, 0, 1, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10 J J Q Q Q K K 2, 
tree-v6,453,492,1,"[0, 2, 0, 0, 0, 0, 2, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",6 6 6 7 7 7 8 8 8 9 9 9 J J K K, Q Q Q 5 5 10 10 10 10 J Q K A 2 5 5 5 4 4 3 10 J 2 A A A A 6 3 3 3 3 
tree-v6,453,492,1,"[0, 1, 0, 0, 0, 0, 2, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",6 6 6 7 7 7 8 8 8 9 9 9 K K, Q Q Q 5 5 10 10 10 10 J Q K A 2 5 5 5 4 4 3 10 J 2 A A A A 6 3 3 3 3 J J 
tree-v6,453,492,6,"[0, 0, 0, 0, 0, 0, 2, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",6 6 6 7 7 7 8 8 8 9 9 9, Q Q Q 5 5 10 10 10 10 J Q K A 2 5 5 5 4 4 3 10 J 2 A A A A 6 3 3 3 3 J J K K 
tree-v6,453,492,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[3, 0, 0, 1, 0, 2, 0, 1]",8 8 8 9 9 9, Q Q Q 5 5 10 10 10 10 J Q K A 2 5 5 5 4 4 3 10 J 2 A A A A 6 3 3 3 3 J J K K 6 6 6 7 7 7 
tree-v7,474,531,7,"[4, 1, 0, 0, 0, 2, 0, 1]","[1, 1, 0, 0, 0, 2, 0, 2]",3 3 5 5 5 6 6 6 6 7 8 9 J J J J A 2 2, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 
tree-v7,474,531,0,"[4, 1, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 2]",6 6 6 6 7 8 9 J J J J A 2 2, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 
tree-v7,474,531,0,"[3, 1, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 2]",6 6 6 6 8 9 J J J J A 2 2, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 7 
tree-v7,474,531,0,"[2, 1, 0, 0, 0, 2, 0, 0]","[1, 1, 0, 0, 0, 2, 0, 2]",6 6 6 6 9 J J J J A 2 2, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 7 8 
tree-v7,474,531,1,"[0, 1, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",6 6 6 6 J J J J 2 2, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 7 8 9 10 A 
tree-v7,474,531,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",6 6 6 6 J J J J, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 7 8 9 10 A 2 2 
tree-v7,474,531,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",J J J J, 7 7 7 5 5 10 10 10 4 4 A A A A 8 8 8 6 6 J Q 2 2 2 2 9 9 K K 5 5 5 3 3 7 8 9 10 A 2 2 6 6 6 6 
forest-v3,463,470,3,"[3, 0, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 5 5 5 6 6 7 7 7 8 8 9 9 10 10 10 J J Q Q K K K A A A 2, 
forest-v3,463,470,2,"[1, 0, 3, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",3 5 5 5 7 7 7 8 9 10 J Q A A A, 8 9 10 J Q 3 3 3 3 9 9 9 4 4 K K K 6 6 10 10 10 10 Q Q Q 7 7 5 10 J 2 
forest-v3,463,470,0,"[1, 0, 2, 1, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 2, 0, 2]",3 7 7 7 8 9 10 J Q A A A, 8 9 10 J Q 3 3 3 3 9 9 9 4 4 K K K 6 6 10 10 10 10 Q Q Q 7 7 5 10 J 2 5 5 5 
forest-v3,463,470,3,"[0, 0, 0, 1, 0, 0, 0, 1]","[3, 0, 0, 0, 0, 2, 0, 2]",7 7 8 9 10 J Q A A A, 8 9 10 J Q 3 3 3 3 9 9 9 4 4 K K K 6 6 10 10 10 10 Q Q Q 7 7 5 10 J 2 5 5 5 3 6 7 
forest-v3,463,470,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[3, 0, 0, 0, 0, 2, 0, 2]",7 7 A A A, 8 9 10 J Q 3 3 3 3 9 9 9 4 4 K K K 6 6 10 10 10 10 Q Q Q 7 7 5 10 J 2 5 5 5 3 6 7 8 9 10 J Q 
tree-v6,487,500,7,"[2, 2, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 6 6 6 7 7 7 8 8 8 9 9 10 10 J J J Q Q A A A A 2 2, 
tree-v6,487,500,0,"[1, 2, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",4 7 7 7 8 8 8 9 9 10 10 J J Q Q A A A A 2 2, 6 6 6 3 3 9 9 9 5 5 4 5 6 7 8 4 J 
tree-v6,487,500,1,"[0, 2, 0, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 1]",7 7 7 8 8 8 9 9 10 10 J J Q Q A A A A 2 2, 6 6 6 3 3 9 9 9 5 5 4 5 6 7 8 4 J 4 
tree-v6,487,500,4,"[0, 0, 0, 0, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",7 7 7 8 8 8 10 10 J J Q Q A A A A, 6 6 6 3 3 9 9 9 5 5 4 5 6 7 8 4 J 4 9 9 J J 2 2 
tree-v6,487,500,5,"[0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",7 7 7 8 8 8 A A A A, 6 6 6 3 3 9 9 9 5 5 4 5 6 7 8 4 J 4 9 9 J J 2 2 10 10 J J Q Q 
tree-v6,487,500,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1]",7 7 7 8 8 8, 6 6 6 3 3 9 9 9 5 5 4 5 6 7 8 4 J 4 9 9 J J 2 2 10 10 J J Q Q A A A A 
AI-origin,497,484,3,"[3, 1, 0, 1, 0, 2, 0, 1]","[0, 2, 0, 0, 0, 0, 0, 0]",3 3 3 5 5 5 7 8 9 9 10 10 J J J J J A A A A 2 2, 4 4 6 6 8 8 Q Q 
AI-origin,497,484,7,"[3, 0, 0, 0, 0, 2, 0, 1]","[0, 3, 0, 1, 0, 1, 0, 1]",3 3 3 5 5 5 9 10 J J J J A A A A, 4 4 6 6 8 8 Q Q 7 8 9 10 J J Q K A 2 9 9 9 9 9 7 7 7 3 3 6 6 2 2 
AI-origin,497,484,0,"[3, 0, 0, 0, 0, 2, 0, 0]","[0, 3, 0, 1, 0, 1, 0, 1]",3 9 10 J J J J A A A A, 4 4 6 6 8 8 Q Q 7 8 9 10 J J Q K A 2 9 9 9 9 9 7 7 7 3 3 6 6 2 2 5 5 5 3 3 
AI-origin,497,484,0,"[2, 0, 0, 0, 0, 1, 0, 0]","[1, 3, 0, 1, 0, 1, 0, 1]",9 10 A A A A, 4 4 6 6 8 8 Q Q 7 8 9 10 J J Q K A 2 9 9 9 9 9 7 7 7 3 3 6 6 2 2 5 5 5 3 3 3 J J J J J 
AI-origin,497,484,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 0, 1, 0, 1, 0, 1]",10, 4 4 6 6 8 8 Q Q 7 8 9 10 J J Q K A 2 9 9 9 9 9 7 7 7 3 3 6 6 2 2 5 5 5 3 3 3 J J J J J 9 K A A A A 
AI-random,473,503,1,"[3, 2, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1]",3 3 4 5 6 6 6 7 7 9 9 9 10 10 10 J J J J Q Q A, J J J 3 3 2 2 2 4 4 
AI-random,473,503,6,"[3, 0, 0, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 1]",3 3 4 5 6 6 6 9 9 9 10 10 10 J J J J A, J J J 3 3 2 2 2 4 4 7 7 9 9 Q Q 
AI-random,473,503,0,"[1, 0, 0, 0, 0, 1, 0, 1]","[2, 1, 0, 0, 0, 0, 1, 1]",3 3 4 6 6 6 J J J J, J J J 3 3 2 2 2 4 4 7 7 9 9 Q Q 9 9 9 10 10 10 Q Q Q K K K 4 5 6 A 
AI-random,473,503,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[4, 1, 0, 0, 0, 1, 1, 1]",3 3 6 6 6, J J J 3 3 2 2 2 4 4 7 7 9 9 Q Q 9 9 9 10 10 10 Q Q Q K K K 4 5 6 A 4 8 10 7 7 7 7 J J J J 
forest-v3,484,453,2,"[3, 1, 2, 0, 0, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 6 7 7 7 9 10 10 10 J J J Q Q Q Q K K A 2 2 2, 
forest-v3,484,453,0,"[3, 1, 1, 0, 0, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 6 9 10 10 10 J J J Q Q Q Q K K A 2 2 2, 7 7 7 
forest-v3,484,453,1,"[0, 1, 1, 0, 0, 1, 2, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 10 10 J J J Q Q Q Q K K 2 2 2, 7 7 7 6 8 9 J A 
forest-v3,484,453,5,"[0, 0, 1, 0, 0, 1, 2, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 10 10 J J J Q Q Q Q 2 2 2, 7 7 7 6 8 9 J A K K 
forest-v3,484,453,6,"[0, 0, 1, 0, 0, 0, 2, 0]","[2, 0, 0, 0, 0, 0, 0, 0]",4 4 4 5 5 5 10 10 10 J J J 2 2 2, 7 7 7 6 8 9 J A K K Q Q Q Q 
tree-v7,446,477,3,"[1, 1, 0, 1, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 5 6 6 6 6 6 6 6 7 7 9 9 9 10 J Q Q Q K K A, 
tree-v7,446,477,7,"[1, 1, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 2, 0, 0, 0, 1]",3 3 3 4 4 5 5 6 6 6 6 6 6 6 Q Q K, 10 J Q K A J Q K A 2 3 4 5 6 7 8 8 8 7 7 9 9 9 7 7 
tree-v7,446,477,7,"[1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 2, 0, 0, 0, 1]",5 5 6 6 6 6 6 6 6 Q Q K, 10 J Q K A J Q K A 2 3 4 5 6 7 8 8 8 7 7 9 9 9 7 7 3 3 3 4 4 
tree-v7,446,477,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 2, 0, 1, 0, 1]",K, 10 J Q K A J Q K A 2 3 4 5 6 7 8 8 8 7 7 9 9 9 7 7 3 3 3 4 4 6 6 6 5 5 9 9 9 9 10 10 Q Q A A 6 6 6 6 
AI-random,479,472,1,"[2, 3, 0, 2, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 6 6 7 8 8 8 8 9 10 10 10 J Q Q Q K K A A 2 2 2, 
AI-random,479,472,3,"[1, 2, 0, 2, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 0]",3 3 4 5 6 6 6 7 8 8 8 8 9 10 J Q Q Q K A A 2 2 2, 10 10 9 9 9 9 9 9 J Q K A 2 3 K 
AI-random,479,472,0,"[1, 2, 0, 1, 0, 1, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 0]",3 6 6 8 8 8 8 9 10 J Q Q Q K A A 2 2 2, 10 10 9 9 9 9 9 9 J Q K A 2 3 K 3 4 5 6 7 
AI-random,479,472,1,"[0, 2, 0, 1, 0, 1, 0, 0]","[2, 0, 0, 1, 1, 1, 0, 1]",8 8 8 8 9 10 J Q Q Q K A A, 10 10 9 9 9 9 9 9 J Q K A 2 3 K 3 4 5 6 7 3 7 10 10 J J Q Q 5 5 5 6 6 2 2 2 6 6 
AI-random,479,472,3,"[0, 1, 0, 1, 0, 1, 0, 0]","[2, 0, 0, 1, 1, 1, 0, 1]",8 8 8 8 9 10 J Q K A A, 10 10 9 9 9 9 9 9 J Q K A 2 3 K 3 4 5 6 7 3 7 10 10 J J Q Q 5 5 5 6 6 2 2 2 6 6 Q Q 
