winner,winner score,loser score,target,strategy,opponent,hand,used
AI-tree-model,306,291,1,"[0, 2, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 5 6 6 6 6 7 7 10 10 10 J J Q Q K K A A 2 2 2, 7 8 9 
AI-tree-model,306,291,4,"[0, 0, 0, 0, 1, 1, 0, 2]","[0, 1, 0, 0, 0, 0, 0, 0]",4 4 5 5 6 6 6 6 10 10 10 Q Q K K A A 2 2 2, 7 8 9 7 7 8 8 J J 
AI-tree-model,306,291,5,"[0, 0, 0, 0, 0, 1, 0, 2]","[0, 1, 0, 0, 0, 0, 0, 0]",4 4 5 5 6 6 6 6 10 10 10 2 2 2, 7 8 9 7 7 8 8 J J Q Q K K A A 
AI-tree-model,306,291,1,"[0, 2, 0, 0, 0, 0, 0, 1]","[1, 2, 0, 0, 2, 1, 0, 0]",4 4 5 5 10 10 2 2 2, 7 8 9 7 7 8 8 J J Q Q K K A A 6 6 6 6 3 3 3 3 3 5 5 9 9 10 10 J J Q Q K K A A 6 10 
AI-tree-model,306,291,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[1, 4, 0, 0, 2, 1, 0, 0]",4 4 2 2 2, 7 8 9 7 7 8 8 J J Q Q K K A A 6 6 6 6 3 3 3 3 3 5 5 9 9 10 10 J J Q Q K K A A 6 10 5 5 2 2 4 4 10 10 
AI-tree-model,283,297,0,"[3, 1, 0, 0, 0, 3, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 5 6 6 7 7 8 10 J J J J Q K K K A A, 
AI-tree-model,283,297,0,"[1, 1, 0, 0, 0, 3, 0, 2]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 5 6 6 7 7 J J J J Q K K K A A, 8 K 5 10 
AI-tree-model,283,297,1,"[0, 1, 0, 0, 0, 3, 0, 2]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 5 6 6 7 7 J J J J K K K A A, 8 K 5 10 Q 
AI-tree-model,283,297,5,"[0, 0, 0, 0, 0, 3, 0, 2]","[2, 0, 0, 0, 0, 0, 0, 0]",3 3 3 3 4 4 4 5 5 5 5 6 6 7 7 J J J J K K K, 8 K 5 10 Q A A 
AI-tree-model,283,297,5,"[0, 0, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",4 4 4 5 5 5 5 6 6 7 7 K K K, 8 K 5 10 Q A A 3 3 3 3 8 8 8 8 J J J J 
AI-tree-model,283,297,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",4 4 4 6 6 7 7 K K K, 8 K 5 10 Q A A 3 3 3 3 8 8 8 8 J J J J 5 5 5 5 
AI-tree-model,284,302,1,"[0, 3, 0, 0, 0, 1, 0, 2]","[2, 2, 0, 1, 0, 0, 0, 1]",3 3 4 4 5 5 5 6 6 7 7 7 7 8 8 9 9 9 10 10, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 
AI-tree-model,284,302,1,"[0, 2, 0, 0, 0, 1, 0, 2]","[2, 2, 0, 1, 0, 0, 0, 1]",3 3 4 4 5 5 5 7 7 7 7 8 8 9 9 9 10 10, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 
AI-tree-model,284,302,1,"[0, 1, 0, 0, 0, 1, 0, 2]","[2, 2, 0, 1, 0, 0, 0, 1]",3 3 4 4 5 5 5 7 7 7 7 9 9 9 10 10, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 8 8 
AI-tree-model,284,302,5,"[0, 0, 0, 0, 0, 1, 0, 2]","[2, 2, 0, 1, 0, 0, 0, 1]",3 3 4 4 5 5 5 7 7 7 7 9 9 9, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 8 8 10 10 
AI-tree-model,284,302,1,"[0, 2, 0, 0, 0, 0, 0, 1]","[3, 2, 0, 1, 0, 1, 0, 1]",3 3 4 4 5 5 5 9 9, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 8 8 10 10 7 7 7 7 J J J J 5 9 
AI-tree-model,284,302,0,"[1, 0, 0, 0, 0, 0, 0, 1]","[4, 2, 0, 1, 0, 2, 0, 1]",3 3 5 5 5 9, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 8 8 10 10 7 7 7 7 J J J J 5 9 4 4 6 6 6 6 7 9 
AI-tree-model,284,302,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[4, 2, 0, 1, 0, 2, 0, 1]",3 3 5 5 5, 10 10 K K 2 2 A A A 4 4 3 4 9 10 J Q K J Q K A 2 6 6 8 8 10 10 7 7 7 7 J J J J 5 9 4 4 6 6 6 6 7 9 9 
AI-random,332,279,3,"[2, 2, 1, 1, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 4 7 7 7 9 10 10 10 J J J J J Q Q K A A 2 2 2 2, 
AI-random,332,279,1,"[2, 2, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 4 7 7 7 10 10 J J J J Q A A 2 2 2 2, 9 10 J Q K 
AI-random,332,279,1,"[2, 1, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 4 7 7 7 J J J J Q A A 2 2 2 2, 9 10 J Q K 10 10 
AI-random,332,279,5,"[2, 0, 1, 0, 0, 3, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 4 4 7 7 7 J J J J Q 2 2 2 2, 9 10 J Q K 10 10 A A 
AI-random,332,279,0,"[2, 0, 1, 0, 0, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 7 7 7 J J J J Q 2 2 2 2, 9 10 J Q K 10 10 A A 4 4 4 4 4 
AI-random,332,279,2,"[0, 0, 1, 0, 0, 1, 0, 0]","[4, 1, 0, 0, 1, 1, 0, 0]",7 7 7 2 2 2 2, 9 10 J Q K 10 10 A A 4 4 4 4 4 3 4 Q K 3 2 10 10 Q Q K K A A 6 6 6 6 J J J J 
AI-random,332,279,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[4, 1, 0, 0, 1, 1, 0, 0]",2 2 2 2, 9 10 J Q K 10 10 A A 4 4 4 4 4 3 4 Q K 3 2 10 10 Q Q K K A A 6 6 6 6 J J J J 7 7 7 
AI-tree-model,308,270,7,"[5, 2, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",4 4 4 5 5 6 7 9 9 9 10 10 10 10 J J Q Q K A A A 2, 7 7 7 7 8 8 8 8 
AI-tree-model,308,270,7,"[5, 2, 0, 0, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0]",4 5 5 6 7 10 10 10 10 J J Q Q K A A A 2, 7 7 7 7 8 8 8 8 9 9 9 4 4 
AI-tree-model,308,270,0,"[5, 2, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0]",4 6 7 10 10 10 10 J J Q Q K 2, 7 7 7 7 8 8 8 8 9 9 9 4 4 A A A 5 5 
AI-tree-model,308,270,0,"[2, 2, 0, 0, 0, 1, 0, 0]","[2, 0, 0, 0, 0, 1, 0, 0]",7 10 10 10 10 J J Q Q 2, 7 7 7 7 8 8 8 8 9 9 9 4 4 A A A 5 5 4 5 6 J K 
AI-tree-model,308,270,1,"[0, 2, 0, 0, 0, 1, 0, 0]","[3, 0, 0, 0, 0, 1, 0, 0]",10 10 10 10 J J Q Q, 7 7 7 7 8 8 8 8 9 9 9 4 4 A A A 5 5 4 5 6 J K 7 K 2 
AI-tree-model,308,270,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 0]",Q Q, 7 7 7 7 8 8 8 8 9 9 9 4 4 A A A 5 5 4 5 6 J K 7 K 2 J J 3 3 3 3 10 10 10 10 
AI-tree-model,311,278,3,"[3, 0, 0, 1, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 5 6 7 8 9 10 10 10 J J Q Q K K K K A A A 2, 
AI-tree-model,311,278,7,"[3, 0, 0, 0, 1, 2, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 4 4 5 5 5 5 10 10 J J Q Q K K K K A A A 2, 6 7 8 9 10 
AI-tree-model,311,278,0,"[3, 0, 0, 0, 1, 2, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",3 4 5 5 5 5 10 10 J J Q Q K K K K 2, 6 7 8 9 10 A A A 4 4 
AI-tree-model,311,278,0,"[1, 0, 0, 0, 1, 2, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",4 5 5 5 5 10 10 J J Q Q K K K K, 6 7 8 9 10 A A A 4 4 3 6 2 
AI-tree-model,311,278,4,"[0, 0, 0, 0, 1, 0, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 0]",10 10 J J Q Q, 6 7 8 9 10 A A A 4 4 3 6 2 4 K 4 4 3 3 3 3 5 5 5 5 9 9 9 9 K K K K 
AI-tree-model,324,301,0,"[3, 3, 0, 0, 0, 1, 0, 2]","[0, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 7 7 8 8 8 8 9 10 J J Q K K K 2 2, 9 9 9 9 A A A A 
AI-tree-model,324,301,0,"[1, 3, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 7 7 8 8 8 8 J J Q K K K 2 2, 9 9 9 9 A A A A 9 K 3 10 
AI-tree-model,324,301,1,"[0, 3, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 7 7 8 8 8 8 J J K K K 2 2, 9 9 9 9 A A A A 9 K 3 10 Q 
AI-tree-model,324,301,1,"[0, 2, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 8 8 8 8 J J K K K 2 2, 9 9 9 9 A A A A 9 K 3 10 Q 7 7 
AI-tree-model,324,301,1,"[0, 1, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 8 8 8 8 K K K 2 2, 9 9 9 9 A A A A 9 K 3 10 Q 7 7 J J 
AI-tree-model,324,301,5,"[0, 0, 0, 0, 0, 1, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 8 8 8 8 K K K, 9 9 9 9 A A A A 9 K 3 10 Q 7 7 J J 2 2 
AI-tree-model,324,301,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[2, 0, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 6 K K K, 9 9 9 9 A A A A 9 K 3 10 Q 7 7 J J 2 2 8 8 8 8 
AI-tree-model,318,282,1,"[0, 4, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 7 7 7 7 8 8 8 9 9 10 10 Q Q K K A A A 2 2 2, 
AI-tree-model,318,282,1,"[0, 3, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 7 7 7 7 8 8 8 10 10 Q Q K K A A A 2 2 2, 9 9 
AI-tree-model,318,282,1,"[0, 2, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 7 7 7 7 8 8 8 Q Q K K A A A 2 2 2, 9 9 10 10 
AI-tree-model,318,282,1,"[0, 1, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 7 7 7 7 8 8 8 K K A A A 2 2 2, 9 9 10 10 Q Q 
AI-tree-model,318,282,5,"[0, 0, 0, 0, 0, 1, 0, 3]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 7 7 7 7 8 8 8 A A A 2 2 2, 9 9 10 10 Q Q K K 
AI-tree-model,318,282,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[0, 1, 0, 0, 0, 1, 0, 1]",3 3 5 5 8 8 8 2 2 2, 9 9 10 10 Q Q K K 7 7 7 7 J J J J 7 7 10 10 10 3 3 A A A 4 4 
AI-random,303,309,5,"[3, 0, 0, 0, 0, 2, 0, 2]","[0, 4, 0, 1, 0, 0, 0, 1]",3 3 3 4 5 5 6 6 7 7 7 10 10 10 10 Q A A A A 2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 
AI-random,303,309,0,"[3, 0, 0, 0, 0, 0, 0, 2]","[0, 4, 0, 1, 0, 1, 0, 1]",3 3 3 4 5 5 6 6 7 7 7 Q 2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 10 10 10 10 K K K K A A A A 
AI-random,303,309,7,"[2, 0, 0, 0, 0, 0, 0, 2]","[0, 4, 0, 1, 0, 1, 0, 1]",3 3 3 5 5 6 6 7 7 7 Q 2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 10 10 10 10 K K K K A A A A 4 
AI-random,303,309,0,"[2, 0, 0, 0, 0, 0, 0, 1]","[0, 4, 0, 1, 0, 1, 0, 1]",6 6 7 7 7 Q 2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 10 10 10 10 K K K K A A A A 4 3 3 3 5 5 
AI-random,303,309,7,"[1, 0, 0, 0, 0, 0, 0, 1]","[0, 4, 0, 1, 0, 1, 0, 1]",6 6 7 7 7 2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 10 10 10 10 K K K K A A A A 4 3 3 3 5 5 Q 
AI-random,303,309,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 0, 1, 0, 1, 0, 1]",2, 3 4 5 6 7 2 2 2 3 3 6 6 8 8 9 9 J J A A 10 10 K K 10 10 10 10 K K K K A A A A 4 3 3 3 5 5 Q 7 7 7 6 6 
AI-random,296,313,7,"[2, 0, 0, 0, 0, 1, 0, 3]","[5, 2, 0, 0, 0, 0, 0, 0]",3 3 3 4 6 6 7 7 8 8 8 8 10 10 10 Q Q Q K K K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 
AI-random,296,313,5,"[2, 2, 0, 0, 0, 1, 1, 0]","[5, 2, 0, 0, 0, 0, 0, 0]",3 4 6 6 7 7 8 8 8 8 Q Q Q K K K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 10 10 10 3 3 
AI-random,296,313,0,"[2, 0, 0, 0, 0, 0, 0, 1]","[5, 2, 0, 0, 0, 2, 0, 1]",3 4 7 7 K K K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 10 10 10 3 3 8 8 8 8 J J J J A A A A 7 7 7 3 3 Q Q Q 6 6 
AI-random,296,313,0,"[1, 2, 0, 0, 0, 0, 0, 0]","[6, 2, 0, 0, 0, 2, 0, 1]",4 7 7 K K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 10 10 10 3 3 8 8 8 8 J J J J A A A A 7 7 7 3 3 Q Q Q 6 6 3 10 K 
AI-random,296,313,1,"[1, 1, 0, 0, 0, 0, 0, 0]","[7, 2, 0, 0, 0, 2, 0, 1]",7 7 K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 10 10 10 3 3 8 8 8 8 J J J J A A A A 7 7 7 3 3 Q Q Q 6 6 3 10 K 4 10 K 
AI-random,296,313,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[7, 2, 0, 0, 0, 2, 0, 1]",K, 5 J K A 2 8 9 6 6 9 9 Q Q 2 2 10 10 10 3 3 8 8 8 8 J J J J A A A A 7 7 7 3 3 Q Q Q 6 6 3 10 K 4 10 K 7 7 
AI-tree-model,282,304,0,"[3, 2, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 10 Q K K A A A 2 2, 
AI-tree-model,282,304,0,"[2, 2, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 10 Q K K A A A 2 2, 4 
AI-tree-model,282,304,0,"[1, 2, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 Q K K A A A 2 2, 4 10 
AI-tree-model,282,304,1,"[0, 2, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 K K A A A 2 2, 4 10 Q 
AI-tree-model,282,304,1,"[0, 1, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 A A A 2 2, 4 10 Q K K 
AI-tree-model,282,304,4,"[0, 0, 0, 0, 1, 1, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 4 4 5 5 5 5 6 6 7 7 8 8 9 9 9 A A A, 4 10 Q K K 2 2 
AI-tree-model,282,304,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 0, 1, 2]",4 4 A A A, 4 10 Q K K 2 2 6 6 7 7 8 8 Q Q K K A A 6 6 6 3 3 9 9 9 3 3 2 2 2 5 5 10 10 10 J J J 5 5 5 5 
AI-tree-model,277,314,3,"[0, 0, 0, 1, 1, 0, 0, 2]","[2, 2, 0, 0, 1, 2, 0, 0]",3 3 5 5 6 6 6 8 8 9 9 9 10 10 10 J Q K A A A, Q Q K K A A 8 8 8 8 6 2 2 2 2 7 5 5 7 7 9 9 4 4 4 4 
AI-tree-model,277,314,4,"[0, 0, 0, 0, 1, 0, 0, 2]","[2, 2, 0, 0, 1, 2, 0, 0]",3 3 5 5 6 6 6 8 8 9 9 10 10 A A A, Q Q K K A A 8 8 8 8 6 2 2 2 2 7 5 5 7 7 9 9 4 4 4 4 9 10 J Q K 
AI-tree-model,277,314,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[2, 2, 0, 0, 1, 2, 0, 0]",3 3 5 5 6 6 6 A A A, Q Q K K A A 8 8 8 8 6 2 2 2 2 7 5 5 7 7 9 9 4 4 4 4 9 10 J Q K 8 8 9 9 10 10 
AI-tree-model,277,314,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[2, 2, 0, 0, 1, 2, 0, 0]",5 5 A A A, Q Q K K A A 8 8 8 8 6 2 2 2 2 7 5 5 7 7 9 9 4 4 4 4 9 10 J Q K 8 8 9 9 10 10 6 6 6 3 3 
new-tree,310,277,3,"[1, 3, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",3 3 3 4 4 5 6 7 8 8 8 9 9 J J J J Q Q Q K K K A A 2 2, 
new-tree,310,277,0,"[3, 0, 0, 0, 0, 0, 1, 1]","[3, 2, 0, 1, 0, 2, 0, 0]",3 3 4 8 8 8 9 Q Q Q K K K 2, 3 4 5 6 7 10 J Q K A Q Q A A 2 2 4 4 4 4 J J J J 5 5 5 5 5 6 8 9 J 2 
new-tree,310,277,0,"[1, 0, 0, 0, 0, 0, 1, 1]","[4, 2, 0, 1, 0, 2, 0, 0]",3 3 8 8 8 9 Q Q Q K K K, 3 4 5 6 7 10 J Q K A Q Q A A 2 2 4 4 4 4 J J J J 5 5 5 5 5 6 8 9 J 2 4 A 2 
new-tree,310,277,6,"[0, 0, 0, 0, 0, 0, 1, 1]","[4, 2, 0, 1, 0, 2, 0, 0]",3 3 8 8 8 Q Q Q K K K, 3 4 5 6 7 10 J Q K A Q Q A A 2 2 4 4 4 4 J J J J 5 5 5 5 5 6 8 9 J 2 4 A 2 9 
new-tree,310,277,7,"[0, 0, 0, 0, 0, 0, 0, 1]","[4, 2, 0, 1, 0, 2, 0, 0]",3 3 8 8 8, 3 4 5 6 7 10 J Q K A Q Q A A 2 2 4 4 4 4 J J J J 5 5 5 5 5 6 8 9 J 2 4 A 2 9 Q Q Q K K K 
new-tree,282,309,3,"[3, 1, 0, 1, 0, 0, 0, 3]","[0, 1, 0, 0, 0, 1, 0, 0]",3 3 3 4 4 5 6 6 6 7 7 8 9 10 10 10 J J Q Q Q A A A 2, 9 9 9 9 J J K K 
new-tree,282,309,0,"[3, 1, 0, 0, 0, 0, 0, 3]","[0, 1, 0, 0, 0, 1, 0, 0]",3 3 3 4 4 6 6 7 10 10 10 J J Q Q Q A A A 2, 9 9 9 9 J J K K 5 6 7 8 9 
new-tree,282,309,1,"[0, 1, 0, 0, 0, 0, 0, 3]","[2, 1, 0, 0, 0, 1, 0, 0]",3 3 4 4 6 6 10 10 10 J J Q Q Q A A A, 9 9 9 9 J J K K 5 6 7 8 9 3 5 7 A 2 
new-tree,282,309,7,"[0, 0, 0, 0, 0, 0, 0, 2]","[2, 2, 1, 0, 0, 1, 0, 1]",4 4 6 6 Q Q Q A A A, 9 9 9 9 J J K K 5 6 7 8 9 3 5 7 A 2 J J K K 8 8 8 6 6 6 4 4 10 10 10 3 3 
new-tree,282,309,1,"[0, 1, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 2, 0, 1]",6 6, 9 9 9 9 J J K K 5 6 7 8 9 3 5 7 A 2 J J K K 8 8 8 6 6 6 4 4 10 10 10 3 3 Q Q Q 4 4 2 2 2 2 10 10 10 A A A 
new-tree,328,293,0,"[2, 1, 0, 2, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 7 7 8 8 9 9 9 9 9 10 10 J Q Q Q Q A 2 2 2 2, J K 
new-tree,328,293,0,"[1, 1, 0, 2, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 7 7 8 8 9 9 9 9 9 10 J Q Q Q Q A 2 2 2 2, J K 10 
new-tree,328,293,3,"[0, 1, 0, 2, 0, 3, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",3 3 4 5 6 7 7 8 8 9 9 9 9 9 10 J Q Q Q Q 2 2 2 2, J K 10 A 
new-tree,328,293,1,"[0, 1, 0, 0, 0, 3, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0]",3 3 9 9 9 9 Q Q Q Q 2 2 2 2, J K 10 A 4 5 6 7 8 5 6 7 8 9 7 8 9 10 J 
new-tree,328,293,5,"[0, 0, 0, 0, 0, 2, 0, 0]","[1, 2, 0, 1, 0, 2, 0, 0]",9 9 9 9 Q Q Q Q, J K 10 A 4 5 6 7 8 5 6 7 8 9 7 8 9 10 J 3 3 7 7 3 3 4 4 4 4 4 A A A A 2 2 2 2 
new-tree,328,293,5,"[0, 0, 0, 0, 0, 1, 0, 0]","[1, 2, 0, 1, 0, 2, 0, 0]",Q Q Q Q, J K 10 A 4 5 6 7 8 5 6 7 8 9 7 8 9 10 J 3 3 7 7 3 3 4 4 4 4 4 A A A A 2 2 2 2 9 9 9 9 
new-tree,295,304,7,"[2, 5, 0, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",4 4 5 6 6 7 7 7 8 8 8 8 8 8 9 9 9 10 10 10 J Q Q A A 2 2, 
new-tree,295,304,0,"[2, 5, 0, 0, 0, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",5 6 6 8 8 8 8 8 8 9 9 9 10 10 10 J Q Q A A 2 2, 7 7 7 4 4 
new-tree,295,304,0,"[1, 4, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",6 6 8 8 8 8 8 8 9 9 9 10 10 10 J Q Q A A, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 
new-tree,295,304,1,"[0, 4, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",6 6 8 8 8 8 8 8 9 9 9 10 10 10 Q Q A A, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 
new-tree,295,304,1,"[0, 3, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",8 8 8 8 8 8 9 9 9 10 10 10 Q Q A A, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 6 6 
new-tree,295,304,1,"[0, 2, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",8 8 8 8 9 9 9 10 10 10 Q Q A A, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 6 6 8 8 
new-tree,295,304,1,"[0, 1, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",8 8 8 8 9 9 9 10 10 10 A A, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 6 6 8 8 Q Q 
new-tree,295,304,5,"[0, 0, 0, 0, 0, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",8 8 8 8 9 9 9 10 10 10, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 6 6 8 8 Q Q A A 
new-tree,295,304,6,"[0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",9 9 9 10 10 10, 7 7 7 4 4 5 J K K K K 5 6 7 8 9 A A 2 2 J 6 6 8 8 Q Q A A 8 8 8 8 
new-tree,321,328,7,"[5, 0, 0, 0, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 2, 0, 2]",3 3 3 4 4 5 7 8 8 8 8 9 K A, 7 7 9 9 9 4 4 Q Q Q 6 6 A A A 6 6 10 10 10 10 J J J J K K K K 2 2 2 2 
new-tree,321,328,0,"[5, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 0, 2, 0, 2]",5 7 8 8 8 8 9 K A, 7 7 9 9 9 4 4 Q Q Q 6 6 A A A 6 6 10 10 10 10 J J J J K K K K 2 2 2 2 3 3 3 4 4 
new-tree,321,328,0,"[3, 0, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 0, 2, 0, 2]",7 K A, 7 7 9 9 9 4 4 Q Q Q 6 6 A A A 6 6 10 10 10 10 J J J J K K K K 2 2 2 2 3 3 3 4 4 5 7 9 2 8 8 8 8 
new-tree,321,328,0,"[1, 0, 0, 0, 0, 0, 0, 0]","[3, 1, 0, 0, 0, 2, 0, 2]",A, 7 7 9 9 9 4 4 Q Q Q 6 6 A A A 6 6 10 10 10 10 J J J J K K K K 2 2 2 2 3 3 3 4 4 5 7 9 2 8 8 8 8 7 J K 
new-tree,306,300,3,"[2, 2, 0, 1, 0, 1, 0, 1]","[3, 0, 0, 0, 0, 1, 0, 0]",3 3 3 3 4 4 6 6 7 8 8 9 10 J J K K K 2 2, 4 5 J Q K 8 8 8 8 A A A A A 
new-tree,306,300,7,"[2, 2, 0, 0, 0, 1, 0, 1]","[3, 0, 0, 0, 0, 1, 0, 0]",3 3 3 3 4 4 6 8 J J K K K 2 2, 4 5 J Q K 8 8 8 8 A A A A A 6 7 8 9 10 
new-tree,306,300,0,"[2, 2, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 0, 2, 0, 2]",6 8 J J 2 2, 4 5 J Q K 8 8 8 8 A A A A A 6 7 8 9 10 K K K 4 4 2 2 2 5 5 9 9 9 9 7 7 7 3 3 3 3 3 3 
